   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
 13342    20    68     9    20   348     0      27  super
 13343    20    68    14    20   348     0      59  (
 13344    20    68    15    20   348     0     111  bb
 13345    20    68    17    20   348     0      66  ,
 13346    20    68    19    20   348     0     111  mark
 13347    20    68    23    20   348     0      66  ,
 13348    20    68    25    20   348     0     111  pos
 13349    20    68    28    20   348     0      66  ,
 13350    20    68    30    20   348     0     111  lim
 13351    20    68    33    20   348     0      66  ,
 13352    20    68    35    20   348     0     111  cap
 13353    20    68    38    20   348     0      66  ,
 13354    20    68    40    20   348     0     111  off
 13355    20    68    43    20   348     0      60  )
 13356    20    68    44    20   348     0     102  ;
 13357    20    70     5    20   348     0      64  }
 13358    20    70     5    20   348     0     900  ENDMETHOD
 13359    20    70     5    20   349     0     901  STARTMETHOD
 13360    20    72    12    20   349     0     111  IntBuffer
 13361    20    72    22    20   349     0     111  slice
 13362    20    72    27    20   349     0      59  (
 13363    20    72    28    20   349     0      60  )
 13364    20    72    30    20   349     0      63  {
 13365    20    73     9    20   349     1      36  int
 13366    20    73    13    20   349     1     111  pos
 13367    20    73    17    20   349     1      67  =
 13368    20    73    19    20   349     1     111  this.position
 13369    20    73    32    20   349     1      59  (
 13370    20    73    33    20   349     1      60  )
 13371    20    73    34    20   349     1     102  ;
 13372    20    74     9    20   349     1      36  int
 13373    20    74    13    20   349     1     111  lim
 13374    20    74    17    20   349     1      67  =
 13375    20    74    19    20   349     1     111  this.limit
 13376    20    74    29    20   349     1      59  (
 13377    20    74    30    20   349     1      60  )
 13378    20    74    31    20   349     1     102  ;
 13379    20    75     9    20   349     0     111  assert
 13380    20    75    16    20   349     0      59  (
 13381    20    75    17    20   349     0     111  pos
 13382    20    75    21    20   349     0      92  <=
 13383    20    75    24    20   349     0     111  lim
 13384    20    75    27    20   349     0      60  )
 13385    20    75    28    20   349     0     102  ;
 13386    20    76     9    20   349     0      36  int
 13387    20    76    13    20   349     0     111  rem
 13388    20    76    17    20   349     0      67  =
 13389    20    76    19    20   349     0      59  (
 13390    20    76    20    20   349     0     111  pos
 13391    20    76    24    20   349     0      92  <=
 13392    20    76    27    20   349     0     111  lim
 13393    20    76    31    20   349     0      58  ?
 13394    20    76    33    20   349     0     111  lim
 13395    20    76    37    20   349     0      77  -
 13396    20    76    39    20   349     0     111  pos
 13397    20    76    43    20   349     0      65  :
 13398    20    76    45    20   349     0     112  0
 13399    20    76    46    20   349     0      60  )
 13400    20    76    47    20   349     0     102  ;
 13401    20    77     9    20   349     0      36  int
 13402    20    77    13    20   349     0     111  off
 13403    20    77    17    20   349     0      67  =
 13404    20    77    19    20   349     0      59  (
 13405    20    77    20    20   349     0     111  pos
 13406    20    77    24    20   349     0      90  <<
 13407    20    77    27    20   349     0     112  2
 13408    20    77    28    20   349     0      60  )
 13409    20    77    30    20   349     0      74  +
 13410    20    77    32    20   349     0     111  offset
 13411    20    77    38    20   349     0     102  ;
 13412    20    78     9    20   349     0     111  assert
 13413    20    78    16    20   349     0      59  (
 13414    20    78    17    20   349     0     111  off
 13415    20    78    21    20   349     0      88  >=
 13416    20    78    24    20   349     0     112  0
 13417    20    78    25    20   349     0      60  )
 13418    20    78    26    20   349     0     102  ;
 13419    20    79     9    20   349     0      19  return
 13420    20    79    20    20   349     0     111  ByteBufferAsIntBufferRL
 13421    20    79    43    20   349     0      59  (
 13422    20    79    44    20   349     0     111  bb
 13423    20    79    46    20   349     0      66  ,
 13424    20    79    48    20   349     0      77  -
 13425    20    79    49    20   349     0     112  1
 13426    20    79    50    20   349     0      66  ,
 13427    20    79    52    20   349     0     112  0
 13428    20    79    53    20   349     0      66  ,
 13429    20    79    55    20   349     0     111  rem
 13430    20    79    58    20   349     0      66  ,
 13431    20    79    60    20   349     0     111  rem
 13432    20    79    63    20   349     0      66  ,
 13433    20    79    65    20   349     0     111  off
 13434    20    79    68    20   349     0      60  )
 13435    20    79    69    20   349     0     102  ;
 13436    20    80     5    20   349     0      64  }
 13437    20    80     5    20   349     0     902  ENDMETHOD
 13438    20    80     5    20   350     0     903  STARTMETHOD
 13439    20    82    12    20   350     0     111  IntBuffer
 13440    20    82    22    20   350     0     111  duplicate
 13441    20    82    31    20   350     0      59  (
 13442    20    82    32    20   350     0      60  )
 13443    20    82    34    20   350     0      63  {
 13444    20    83     9    20   350     0      19  return
 13445    20    83    20    20   350     0     111  ByteBufferAsIntBufferRL
 13446    20    83    43    20   350     0      59  (
 13447    20    83    44    20   350     0     111  bb
 13448    20    83    46    20   350     0      66  ,
 13449    20    84    53    20   350     1     111  this.markValue
 13450    20    84    67    20   350     1      59  (
 13451    20    84    68    20   350     1      60  )
 13452    20    84    69    20   350     1      66  ,
 13453    20    85    53    20   350     1     111  this.position
 13454    20    85    66    20   350     1      59  (
 13455    20    85    67    20   350     1      60  )
 13456    20    85    68    20   350     1      66  ,
 13457    20    86    53    20   350     1     111  this.limit
 13458    20    86    63    20   350     1      59  (
 13459    20    86    64    20   350     1      60  )
 13460    20    86    65    20   350     1      66  ,
 13461    20    87    53    20   350     1     111  this.capacity
 13462    20    87    66    20   350     1      59  (
 13463    20    87    67    20   350     1      60  )
 13464    20    87    68    20   350     1      66  ,
 13465    20    88    53    20   350     0     111  offset
 13466    20    88    59    20   350     0      60  )
 13467    20    88    60    20   350     0     102  ;
 13468    20    89     5    20   350     0      64  }
 13469    20    89     5    20   350     0     904  ENDMETHOD
 13470    20    89     5    20   351     0     905  STARTMETHOD
 13471    20    91    12    20   351     0     111  IntBuffer
 13472    20    91    22    20   351     0     111  asReadOnlyBuffer
 13473    20    91    38    20   351     0      59  (
 13474    20    91    39    20   351     0      60  )
 13475    20    91    41    20   351     0      63  {
 13476    20   100     9    20   351     0      19  return
 13477    20   100    16    20   351     0     111  duplicate
 13478    20   100    25    20   351     0      59  (
 13479    20   100    26    20   351     0      60  )
 13480    20   100    27    20   351     0     102  ;
 13481    20   102     5    20   351     0      64  }
 13482    20   102     5    20   351     0     906  ENDMETHOD
 13483    20   102     5    20   352     0     907  STARTMETHOD
 13484    20   120    12    20   352     0     111  IntBuffer
 13485    20   120    22    20   352     0     111  put
 13486    20   120    25    20   352     0      59  (
 13487    20   120    26    20   352     0      36  int
 13488    20   120    30    20   352     0     111  x
 13489    20   120    31    20   352     0      60  )
 13490    20   120    33    20   352     0      63  {
 13491    20   125     9    20   352     0      20  throw
 13492    20   125    19    20   352     0     111  ReadOnlyBufferException
 13493    20   125    42    20   352     0      59  (
